id	FileName	label	description
159252	Chukchi_Sea,159252	Chukchi_Sea	sea of the Arctic Ocean
159323	Wels_catfish,159323	Wels_catfish	species of fish
159354	Rowing,159354	rowing	sport where individuals or teams row boats by oar or steer them as a coxswain
46	Europe,46	Europe	continent
5401	Eurasia,5401	Eurasia	continental landmass comprising Europe and Asia
11579	Kelvin,11579	kelvin	SI unit of thermodynamic temperature
11582	Litre,11582	litre	unit of volume accepted for use with the SI
159636	Joseph_Priestley,159636	Joseph_Priestley	English chemist, theologian, educator, and political theorist (1733–1804)
159653	Absolute_magnitude,159653	absolute_magnitude	logarithmic measure of the luminosity of a celestial object
159683	Citric_acid,159683	citric_acid	weak organic acid
11575	Maize,11575	maize	species of grass cultivated as a food crop
11577	Hordeum_vulgare,11577	Hordeum_vulgare	species of plant
159375	Standard_deviation,159375	standard_deviation	dispersion of the values of a random variable around its expected value
159429	Papio,159429	Papio	genus of mammals
159454	Socialist_International,159454	Socialist_International	political international
11639	Dance,11639	dance	rhythmic movement of the body
11637	Judy_Garland,11637	Judy_Garland	American actress and singer (1922–1969)
754	Trinidad_and_Tobago,754	Trinidad_and_Tobago	island sovereign state in the Caribbean
42	Douglas_Adams,42	Douglas_Adams	English author and humourist (1952–2001)
11631	Astronaut,11631	astronaut	person who commands, pilots, or serves as a crew member of a spacecraft
11629	Art_of_painting,11629	art_of_painting	practice of applying paint, pigment, color or other medium to a surface
760	Saint_Lucia,760	Saint_Lucia	island sovereign state in the Caribbean Sea
48	Asia,48	Asia	continent
11650	Electronics,11650	electronics	physics, engineering, technology and applications that deal with the emission, flow and control of electrons in vacuum and matter
11651	Electric_current,11651	electric_current	flow of electric charge
11652	Frequency,11652	frequency	number of occurrences or cycles per time
769	Grenada,769	Grenada	island sovereign state in the Caribbean Sea
774	Guatemala,774	Guatemala	sovereign state in Central America
5414	Great_Dane,5414	Great_Dane	German dog breed
5419	Missouri_River,5419	Missouri_River	major river in central United States
742	Jean_Racine,742	Jean_Racine	French dramatist (1639–1699)
743	Tungsten,743	tungsten	chemical element with symbol W and atomic number 74
5456	Andes,5456	Andes	mountain range running along the western side of South America
5463	Rocky_Mountains,5463	Rocky_Mountains	major mountain range in western North America
5465	Cape_Town,5465	Cape_Town	city in the Western Cape, South Africa
159719	Power_station,159719	power_station	facility generating electric power
159731	Baryon,159731	baryon	proton or any other hadron that is composed of an odd number of quarks (at least three)
159758	J._M._W._Turner,159758	J._M._W._Turner	English painter and draftsman (c.1775–1851)
159557	Coma,159557	coma	state of unconsciousness
159595	Distance_education,159595	distance_education	education via communication technology with little or no face-to-face teaching
159612	Richard_Meier,159612	Richard_Meier	American architect
11634	Art_of_sculpture,11634	art_of_sculpture	branch of the visual arts that operates in three dimensions
11635	Theatre,11635	theatre	collaborative form of performing art
11633	Photography,11633	photography	art, science, and practice of creating durable images by recording light or other electromagnetic radiation
159950	Russo-Japanese_War,159950	Russo-Japanese_War	conflict between the Russian and Japanese empires from 1904 to 1905
159954	Caldera,159954	caldera	cauldron-like volcanic feature usually formed by the collapse of land following a volcanic eruption
159979	Twin,159979	twin	one of two offspring produced in the same pregnancy
159888	Queen_of_Sheba,159888	Queen_of_Sheba	biblical figure
159898	Strait_of_Dover,159898	Strait_of_Dover	strait at the narrowest part of the English Channel
159905	Hipparchus,159905	Hipparchus	2nd century Greek astronomer, geographer and mathematician
159943	Abstract_algebra,159943	abstract_algebra	branch of mathematics studying algebraic structures and their relations
5474	Tianshan_Mountains,5474	Tianshan_Mountains	Asian mountain range separating northwest China from Central Asia and Russia
5472	Hindu_Kush,5472	Hindu_Kush	mountain range in Afghanistan and Pakistan
5477	Caucasus_Mountains,5477	Caucasus_Mountains	mountain system spanning Eastern Europe and Western Asia
5484	Caspian_Sea,5484	Caspian_Sea	sea between Europe and Asia
5468	Durban,5468	Durban	city in KwaZulu-Natal, South Africa
5469	Karakoram,5469	Karakoram	major mountain range spanning the borders between India, Pakistan, and China
750	Bolivia,750	Bolivia	sovereign state in South America
751	Osmium,751	osmium	chemical element with symbol Os and atomic number 76
758	Zinc,758	zinc	chemical element with symbol Zn and atomic number 30
756	Plant,756	plant	kingdom of photosynthetic eukaryotes
757	Saint_Vincent_and_the_Grenadines,757	Saint_Vincent_and_the_Grenadines	island sovereign state in the Caribbean Sea
5443	Greta_Garbo,5443	Greta_Garbo	Swedish-American actress (1905–1990)
5451	Himalayas,5451	Himalayas	mountain range in Asia
160232	Hatred,160232	hatred	deep and emotional extreme dislike
5428	Siberia,5428	Siberia	region of Asia
5432	Francisco_Goya,5432	Francisco_Goya	Spanish painter and printmaker (1746–1828)
49	North_America,49	North_America	continent and northern subcontinent of the Americas
5511	Lake_Tanganyika,5511	Lake_Tanganyika	lake in Africa
5513	Lake_Baikal,5513	Lake_Baikal	freshwater rift lake in southern Siberia, Russia
11662	Steffi_Graf,11662	Steffi_Graf	German tennis player
11660	Artificial_intelligence,11660	artificial_intelligence	field of computer science that develops and studies intelligent machines
11661	Information_technology,11661	information_technology	development, management, and use of computer-based information systems
5492	Lake_Erie,5492	Lake_Erie	one of the Great Lakes in North America
5499	Moscow_Metro,5499	Moscow_Metro	rapid transit system in Moscow
762	Leonardo_da_Vinci,762	Leonardo_da_Vinci	Italian Renaissance polymath (1452−1519)
763	Saint_Kitts_and_Nevis,763	Saint_Kitts_and_Nevis	island sovereign state in the Caribbean Sea
764	Fungus,764	fungus	biological kingdom, separate from plants and animals
159992	Surfing,159992	surfing	sport that consists of riding a wave
159998	Bassoon,159998	bassoon	woodwind instrument
160039	Econometrics,160039	econometrics	academic discipline
160042	African_buffalo,160042	African_buffalo	species of mammal
11751	Nagoya,11751	Nagoya	capital city of Aichi prefecture, Japan
11756	Prehistory,11756	prehistory	span of time before recorded history
778	The_Bahamas,778	The_Bahamas	island sovereign state in the West Indies
780	Chicken,780	chicken	domesticated bird kept by humans primarily as a food source
5577	Salvador_Dalí,5577	Salvador_Dalí	Spanish artist (1904-1989)
784	Dominica,784	Dominica	island sovereign state in the Caribbean Sea
43	Turkey,43	Turkey	country straddling Southeast Europe and West Asia
44	Beer,44	beer	alcoholic drink
783	Honduras,783	Honduras	sovereign state in Central America
781	Antigua_and_Barbuda,781	Antigua_and_Barbuda	island sovereign state in the Caribbean Sea
59	PHP,59	PHP	scripting language focused on web development
11708	Southeast_Asia,11708	Southeast_Asia	south-eastern region of Asia
11725	Chongqing,11725	Chongqing	municipality of China
11736	Tianjin,11736	Tianjin	municipality of China
11653	Electronic_component,11653	electronic_component	basic discrete device or physical entity in an electronic system used to affect electrons or their associated fields
11658	Transformer,11658	transformer	electrical device that transfers energy through electromagnetic induction from one circuit to another circuit
11656	Diode,11656	diode	abstract electronic component with two terminals that allows current to flow in one direction
766	Jamaica,766	Jamaica	country in the Caribbean Sea
55	Netherlands,55	Netherlands	country in Northwestern Europe with territories in the Caribbean
58	Penis,58	penis	primary sexual organ of male animals
64	Berlin,64	Berlin	federated state, capital and largest city of Germany
5586	Katsushika_Hokusai,5586	Katsushika_Hokusai	Japanese artist (1760-1849)
5588	Frida_Kahlo,5588	Frida_Kahlo	Mexican painter (1907–1954)
11663	Weather,11663	weather	state of the atmosphere
11691	Stock_exchange,11691	stock_exchange	organization that provides services for stock brokers and traders to trade securities
159762	Mauna_Loa,159762	Mauna_Loa	volcano on the island of Hawaii in Hawaii, United States
159766	Dutch_East_India_Company,159766	Dutch_East_India_Company	1602–1799 Dutch trading company
159810	Economy,159810	economy	area of the production, distribution and trade, as well as consumption of goods and services by different agents
159821	Summer_Olympic_Games,159821	Summer_Olympic_Games	major international multi-sport event
5589	Henri_Matisse,5589	Henri_Matisse	French artist (1869–1954)
5592	Michelangelo,5592	Michelangelo	Italian sculptor, painter, architect and poet (1475–1564)
62	San_Francisco,62	San_Francisco	consolidated city and county in California, United States
61	Washington,_D.C.,61	Washington,_D.C.	capital city of the United States of America
11750	List_of_sovereign_states,11750	list_of_sovereign_states	Wikimedia list article
160187	Ole_Rømer,160187	Ole_Rømer	Danish astronomer (*1644 – †1710)
160194	Sulu_Sea,160194	Sulu_Sea	sea in the Philippines
11739	Lahore,11739	Lahore	capital of the Punjab province, Pakistan
11746	Wuhan,11746	Wuhan	capital city of Hubei Province, China
160047	Maglev_train,160047	maglev_train	system of train transportation that uses two sets of magnets
160077	Fall_of_Constantinople,160077	Fall_of_Constantinople	1453 capture of the Byzantine capital by the Ottoman Empire
160091	Plain,160091	plain	flat geographic region
160112	Museo_del_Prado,160112	Museo_del_Prado	Spanish national art museum in Madrid, Spain
11698	United_States_Constitution,11698	United_States_Constitution	Supreme law of the United States of America since March 4th, 1789
11707	Restaurant,11707	restaurant	single establishment which prepares and serves food, located in building
160236	Metropolitan_Museum_of_Art,160236	Metropolitan_Museum_of_Art	art museum in New York City, United States
160270	David_Ricardo,160270	David_Ricardo	British political economist, broker and politician (1772-1823)
5599	Peter_Paul_Rubens,5599	Peter_Paul_Rubens	Flemish painter (1577-1640)
5600	Mimar_Sinan,5600	Mimar_Sinan	16th-century Ottoman chief architect and civil engineer
160122	Influenza_A_virus_subtype_H5N1,160122	influenza_A_virus_subtype_H5N1	subtype of influenza A virus
